file,record_index,domains,methods,numeric_fields
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,53,defi,"llm,nn",results.pure_llm.train_r2=0.9988147060493087; results.pure_llm.test_r2=0.9954957265679101; results.pure_llm.time_s=0.6407642364501953; results.pure_llm.extrapolation_gap=0.0033189794813985873; results.pure_llm.stability_score=0.9954957265679101
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,54,defi,"llm,nn",results.pure_llm.train_r2=0.9999322515542353; results.pure_llm.test_r2=0.9999500938497791; results.pure_llm.time_s=0.6995420455932617; results.pure_llm.extrapolation_gap=-1.784229554380179e-05; results.pure_llm.stability_score=0.9999500938497791
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,55,defi,"llm,nn",results.pure_llm.train_r2=0.9999324655930836; results.pure_llm.test_r2=0.9998617058879858; results.pure_llm.time_s=0.6468179225921631; results.pure_llm.extrapolation_gap=7.075970509773377e-05; results.pure_llm.stability_score=0.9998617058879858
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,56,defi,"llm,nn",results.pure_llm.train_r2=0.9997686780368444; results.pure_llm.test_r2=0.8927105714356908; results.pure_llm.time_s=0.6206748485565186; results.pure_llm.extrapolation_gap=0.10705810660115367; results.pure_llm.stability_score=0.8927105714356908
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,57,defi,"llm,nn",results.pure_llm.train_r2=0.9998411487276987; results.pure_llm.test_r2=0.9996464550915142; results.pure_llm.time_s=0.6245014667510986; results.pure_llm.extrapolation_gap=0.00019469363618451752; results.pure_llm.stability_score=0.9996464550915142
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,58,defi,"llm,nn",results.pure_llm.train_r2=0.9994881210663783; results.pure_llm.test_r2=0.9824601226892065; results.pure_llm.time_s=0.6173696517944336; results.pure_llm.extrapolation_gap=0.017027998377171838; results.pure_llm.stability_score=0.9824601226892065
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,59,defi,"llm,nn",var_ranges.commission_rate[0]=0.0; var_ranges.commission_rate[1]=0.19797979797979798; results.pure_llm.train_r2=0.9998177533723484; results.pure_llm.test_r2=0.9998073034229672; results.pure_llm.time_s=0.6134178638458252; results.pure_llm.var_ranges.commission_rate[0]=0.0; results.pure_llm.var_ranges.commission_rate[1]=0.19797979797979798; results.pure_llm.extrapolation_gap=1.0449949381152734e-05; results.pure_llm.stability_score=0.9998073034229672
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,60,defi,"llm,nn",results.pure_llm.train_r2=0.9998538348011572; results.pure_llm.test_r2=0.9995824404146796; results.pure_llm.time_s=0.6214451789855957; results.pure_llm.extrapolation_gap=0.00027139438647760805; results.pure_llm.stability_score=0.9995824404146796
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,61,defi,"llm,nn",var_ranges.inflation_rate[0]=0.02; var_ranges.inflation_rate[1]=0.11898989898989899; results.pure_llm.train_r2=0.9998160163678323; results.pure_llm.test_r2=0.9996830193406647; results.pure_llm.time_s=0.6105399131774902; results.pure_llm.var_ranges.inflation_rate[0]=0.02; results.pure_llm.var_ranges.inflation_rate[1]=0.11898989898989899; results.pure_llm.extrapolation_gap=0.00013299702716762507; results.pure_llm.stability_score=0.9996830193406647
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,62,defi,"llm,nn",results.pure_llm.train_r2=0.9998414468054007; results.pure_llm.test_r2=0.9995465789647897; results.pure_llm.time_s=0.6060187816619873; results.pure_llm.extrapolation_gap=0.0002948678406109462; results.pure_llm.stability_score=0.9995465789647897
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,63,defi,"llm,nn",results.pure_llm.train_r2=0.9676781166698011; results.pure_llm.test_r2=0.8574278408808114; results.pure_llm.time_s=0.6173961162567139; results.pure_llm.extrapolation_gap=0.11025027578898972; results.pure_llm.stability_score=0.8574278408808114
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,64,defi,"llm,nn",results.pure_llm.train_r2=0.9995314688952233; results.pure_llm.test_r2=0.5352236098144904; results.pure_llm.time_s=0.6337935924530029; results.pure_llm.extrapolation_gap=0.4643078590807329; results.pure_llm.stability_score=0.5352236098144904
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,65,defi,"llm,nn",results.pure_llm.train_r2=0.9997819891877864; results.pure_llm.test_r2=0.9997947636318467; results.pure_llm.time_s=0.6361844539642334; results.pure_llm.extrapolation_gap=-1.2774444060337231e-05; results.pure_llm.stability_score=0.9997947636318467
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,66,defi,"llm,nn",results.pure_llm.train_r2=0.9996644475728442; results.pure_llm.test_r2=0.9996381347245844; results.pure_llm.time_s=0.6241445541381836; results.pure_llm.extrapolation_gap=2.631284825982405e-05; results.pure_llm.stability_score=0.9996381347245844
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,67,defi,"llm,nn",results.pure_llm.train_r2=0.9909451084687845; results.pure_llm.test_r2=0.9769784491614522; results.pure_llm.time_s=0.6174163818359375; results.pure_llm.extrapolation_gap=0.013966659307332319; results.pure_llm.stability_score=0.9769784491614522
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,68,defi,"llm,nn",results.pure_llm.train_r2=0.997414068940925; results.pure_llm.test_r2=0.980132143372097; results.pure_llm.time_s=0.6918423175811768; results.pure_llm.extrapolation_gap=0.017281925568828016; results.pure_llm.stability_score=0.980132143372097
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,69,defi,"llm,nn",results.pure_llm.train_r2=0.9994794418680281; results.pure_llm.test_r2=0.9994684255963739; results.pure_llm.time_s=0.6509499549865723; results.pure_llm.extrapolation_gap=1.1016271654118448e-05; results.pure_llm.stability_score=0.9994684255963739
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,70,defi,"llm,nn",results.pure_llm.train_r2=0.999871872679362; results.pure_llm.test_r2=0.9998937539951422; results.pure_llm.time_s=0.6901116371154785; results.pure_llm.extrapolation_gap=-2.1881315780292176e-05; results.pure_llm.stability_score=0.9998937539951422
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,71,defi,"llm,nn",results.pure_llm.train_r2=0.9999345185496212; results.pure_llm.test_r2=0.9999020612114875; results.pure_llm.time_s=0.6488382816314697; results.pure_llm.extrapolation_gap=3.2457338133728975e-05; results.pure_llm.stability_score=0.9999020612114875
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,72,defi,"llm,nn",results.pure_llm.train_r2=0.9880155351253307; results.pure_llm.test_r2=0.9913200099550924; results.pure_llm.time_s=0.622382402420044; results.pure_llm.extrapolation_gap=-0.0033044748297617055; results.pure_llm.stability_score=0.9913200099550924
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,73,defi,"llm,nn",results.pure_llm.train_r2=0.8225921442372253; results.pure_llm.test_r2=-1.4521087983537426; results.pure_llm.time_s=0.6868100166320801; results.pure_llm.extrapolation_gap=2.274700942590968; results.pure_llm.stability_score=0.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,74,defi,"llm,nn",results.pure_llm.train_r2=0.9998833444958123; results.pure_llm.test_r2=0.9998927129034834; results.pure_llm.time_s=0.6099176406860352; results.pure_llm.extrapolation_gap=-9.368407671073165e-06; results.pure_llm.stability_score=0.9998927129034834
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,75,defi,"llm,nn",results.pure_llm.train_r2=0.9998196360157711; results.pure_llm.test_r2=0.9997194569135668; results.pure_llm.time_s=0.6237947940826416; results.pure_llm.extrapolation_gap=0.00010017910220427861; results.pure_llm.stability_score=0.9997194569135668
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,76,defi,"llm,nn",results.pure_llm.train_r2=0.9992723768496952; results.pure_llm.test_r2=0.9986580869920105; results.pure_llm.time_s=0.62701416015625; results.pure_llm.extrapolation_gap=0.0006142898576846356; results.pure_llm.stability_score=0.9986580869920105
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,77,defi,"llm,nn",results.pure_llm.train_r2=0.9991736277739225; results.pure_llm.test_r2=0.9989111914666654; results.pure_llm.time_s=0.6526350975036621; results.pure_llm.extrapolation_gap=0.00026243630725708567; results.pure_llm.stability_score=0.9989111914666654
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,78,defi,"llm,nn",results.pure_llm.train_r2=0.9996703626525733; results.pure_llm.test_r2=0.9989533783629435; results.pure_llm.time_s=0.6267507076263428; results.pure_llm.extrapolation_gap=0.0007169842896297407; results.pure_llm.stability_score=0.9989533783629435
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,79,defi,"llm,nn",results.pure_llm.train_r2=0.9999314105919557; results.pure_llm.test_r2=0.9995708623794639; results.pure_llm.time_s=0.6060178279876709; results.pure_llm.extrapolation_gap=0.0003605482124917625; results.pure_llm.stability_score=0.9995708623794639
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,80,defi,"llm,nn",results.pure_llm.train_r2=0.9812149309537804; results.pure_llm.test_r2=-0.1278872876273447; results.pure_llm.time_s=0.635552167892456; results.pure_llm.extrapolation_gap=1.1091022185811252; results.pure_llm.stability_score=0.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,81,defi,"llm,nn",var_ranges.time_to_expiry[0]=0.15619985098748823; var_ranges.time_to_expiry[1]=1.0252220349310024; results.pure_llm.train_r2=0.9998243539738412; results.pure_llm.test_r2=0.9968008579794766; results.pure_llm.time_s=0.6200928688049316; results.pure_llm.var_ranges.time_to_expiry[0]=0.15619985098748823; results.pure_llm.var_ranges.time_to_expiry[1]=1.0252220349310024; results.pure_llm.extrapolation_gap=0.003023495994364578; results.pure_llm.stability_score=0.9968008579794766
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,82,defi,"llm,nn",var_ranges.time_to_expiry[0]=0.18919727876403408; var_ranges.time_to_expiry[1]=1.0495624175845717; results.pure_llm.train_r2=0.9998672648255214; results.pure_llm.test_r2=0.9992739066953423; results.pure_llm.time_s=0.6274862289428711; results.pure_llm.var_ranges.time_to_expiry[0]=0.18919727876403408; results.pure_llm.var_ranges.time_to_expiry[1]=1.0495624175845717; results.pure_llm.extrapolation_gap=0.0005933581301790225; results.pure_llm.stability_score=0.9992739066953423
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,83,defi,"llm,nn",var_ranges.time_to_expiry[0]=0.15316625289836372; var_ranges.time_to_expiry[1]=1.0370602321776927; results.pure_llm.train_r2=0.9997873258040906; results.pure_llm.test_r2=0.9993630572158083; results.pure_llm.time_s=0.629711389541626; results.pure_llm.var_ranges.time_to_expiry[0]=0.15316625289836372; results.pure_llm.var_ranges.time_to_expiry[1]=1.0370602321776927; results.pure_llm.extrapolation_gap=0.00042426858828226166; results.pure_llm.stability_score=0.9993630572158083
hypatiax/data/results/comparison_results/noise-noiseless/15/contradiction_audit_report_shard0.json,0,"defi,portfolio_variance","hypatiax,llm,nn,pysr",benchmark_seed=42.0; paper_numbers.hypatia_worst_far_r2=-18.1; paper_numbers.hypatia_best_seed=777.0; paper_numbers.hypatia_worst_seed=123.0; paper_numbers.pysr_worst_far_r2=-118.4; paper_numbers.benchmark_default_seed=42.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,0,defi,"llm,nn",results.pure_llm.train_r2=0.9997704934515559; results.pure_llm.test_r2=0.9997661650766914; results.pure_llm.time_s=0.8126702308654785; results.pure_llm.extrapolation_gap=4.3283748645261966e-06; results.pure_llm.stability_score=0.9997661650766914
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,1,defi,"llm,nn",results.pure_llm.train_r2=0.9997840500719706; results.pure_llm.test_r2=0.9985758982547086; results.pure_llm.time_s=0.6348428726196289; results.pure_llm.extrapolation_gap=0.001208151817261971; results.pure_llm.stability_score=0.9985758982547086
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,2,defi,"llm,nn",results.pure_llm.train_r2=0.9991448202221962; results.pure_llm.test_r2=0.8739650208786023; results.pure_llm.time_s=0.6523873805999756; results.pure_llm.extrapolation_gap=0.1251797993435939; results.pure_llm.stability_score=0.8739650208786023
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,3,defi,"llm,nn",results.pure_llm.train_r2=0.9997775560183609; results.pure_llm.test_r2=0.9994314709944045; results.pure_llm.time_s=0.6529326438903809; results.pure_llm.extrapolation_gap=0.0003460850239563884; results.pure_llm.stability_score=0.9994314709944045
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,4,defi,"llm,nn",results.pure_llm.train_r2=0.9532719273810747; results.pure_llm.test_r2=0.6619177050634621; results.pure_llm.time_s=0.6292243003845215; results.pure_llm.extrapolation_gap=0.29135422231761254; results.pure_llm.stability_score=0.6619177050634621
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,5,defi,"llm,nn",results.pure_llm.train_r2=0.9998799697535855; results.pure_llm.test_r2=0.9999194677517278; results.pure_llm.time_s=0.6061124801635742; results.pure_llm.extrapolation_gap=-3.949799814229049e-05; results.pure_llm.stability_score=0.9999194677517278
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,6,defi,"llm,nn",results.pure_llm.train_r2=0.9354520464522659; results.pure_llm.test_r2=0.7688801707712734; results.pure_llm.time_s=0.6270475387573242; results.pure_llm.extrapolation_gap=0.16657187568099252; results.pure_llm.stability_score=0.7688801707712734
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_results.json,7,defi,"llm,nn",results.pure_llm.train_r2=0.9998330839543662; results.pure_llm.test_r2=0.9996835407616436; results.pure_llm.time_s=0.6467735767364502; results.pure_llm.extrapolation_gap=0.00014954319272264538; results.pure_llm.stability_score=0.9996835407616436
